State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Year,Month,Day,Volatility,Risk_Index,Risk_Category
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Green Avare(W),Other,Local,2026-12-03,4500,5000,4750,2026,12,3,500,0.10526315789473684,Medium Risk
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),Karbhuja,Local,2026-12-03,3000,3500,3250,2026,12,3,500,0.15384615384615385,Medium Risk
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Tamarind Fruit,Tamarind Fruit,Local,2026-12-03,13000,14000,13500,2026,12,3,1000,0.07407407407407407,Low Risk
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,2026-12-03,12000,13000,12500,2026,12,3,1000,0.08,Low Risk
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Amla(Nelli Kai),Amla,Local,2026-12-03,5000,6000,5500,2026,12,3,1000,0.18181818181818182,Medium Risk
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Onion Green,Onion Green,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Thirupur,Tiruppur (North) (Uzhavar Sandhai ) APMC,Mint(Pudina),Mint(Pudina),Local,2026-12-03,1800,2000,1900,2026,12,3,200,0.10526315789473684,Medium Risk
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2026-12-03,3500,3800,3650,2026,12,3,300,0.0821917808219178,Low Risk
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2026-12-03,4500,4800,4650,2026,12,3,300,0.06451612903225806,Low Risk
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,2026-12-03,5500,6000,5750,2026,12,3,500,0.08695652173913043,Low Risk
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,2026-12-03,2000,2600,2300,2026,12,3,600,0.2608695652173913,High Risk
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,2026-12-03,4500,5000,4750,2026,12,3,500,0.10526315789473684,Medium Risk
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Tender Coconut,Tender Coconut,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Thirupur,Kangayam(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),Amla,Local,2026-12-03,6500,7000,6750,2026,12,3,500,0.07407407407407407,Low Risk
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2026-12-03,2000,3000,2500,2026,12,3,1000,0.4,High Risk
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2026-12-03,3000,4000,3500,2026,12,3,1000,0.2857142857142857,High Risk
Tamil Nadu,Thirupathur,Natrampalli(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,2026-12-03,2000,3000,2500,2026,12,3,1000,0.4,High Risk
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Mango,Safeda,Local,2026-12-03,8000,8000,8000,2026,12,3,0,0.0,
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2026-12-03,2500,2500,2500,2026,12,3,0,0.0,
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2026-12-03,4000,4000,4000,2026,12,3,0,0.0,
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Cabbage,Cabbage,Local,2026-12-03,3000,3000,3000,2026,12,3,0,0.0,
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,2026-12-03,3000,3000,3000,2026,12,3,0,0.0,
Tamil Nadu,Thirupathur,Vaniyampadi(Uzhavar Sandhai ) APMC,Mint(Pudina),Mint(Pudina),Local,2026-12-03,2000,2000,2000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Groundnut,Big (With Shell),Local,2026-12-03,8000,8000,8000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Garlic,Garlic,Local,2026-12-03,15000,15000,15000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),Ridgeguard(Tori),Local,2026-12-03,4000,4000,4000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Thondekai,Thondekai,Local,2026-12-03,5000,5000,5000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Kallakurichi(Uzhavar Sandhai ) APMC,Mashrooms,Mashrooms,Local,2026-12-03,20000,20000,20000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2026-12-03,2500,2500,2500,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Pumpkin,Pumpkin,Local,2026-12-03,3000,3000,3000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Amaranthus,Amaranthus,Local,2026-12-03,4000,4000,4000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2026-12-03,3000,3000,3000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,2026-12-03,9000,9000,9000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,2026-12-03,4000,4000,4000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,2026-12-03,8000,8000,8000,2026,12,3,0,0.0,
Tamil Nadu,Kallakuruchi,Sankarapuram(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),Amla,Local,2026-12-03,8000,8000,8000,2026,12,3,0,0.0,
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Banana,Besrai,Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Bottle gourd,Bottle Gourd,Local,2026-12-03,1600,1800,1700,2026,12,3,200,0.11764705882352941,Medium Risk
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Amaranthus,Amaranthus,Local,2026-12-03,800,1000,900,2026,12,3,200,0.2222222222222222,Medium Risk
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Raddish,Raddish,Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Drumstick,Drumstick,Local,2026-12-03,5500,6000,5750,2026,12,3,500,0.08695652173913043,Low Risk
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Tender Coconut,Tender Coconut,Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Amla(Nelli Kai),Amla,Local,2026-12-03,5500,6000,5750,2026,12,3,500,0.08695652173913043,Low Risk
Tamil Nadu,Nagercoil (Kannyiakumari),Vadaseri APMC,Mint(Pudina),Mint(Pudina),Local,2026-12-03,5500,6000,5750,2026,12,3,500,0.08695652173913043,Low Risk
Madhya Pradesh,Chhatarpur,Chhatarpur APMC,Wheat,Mill Quality,Non-FAQ,2026-12-03,2300,2300,2300,2026,12,3,0,0.0,
Madhya Pradesh,Mandla,Mandla APMC,Wheat,Mill Quality,Non-FAQ,2026-12-03,2000,2005,2005,2026,12,3,5,0.0024937655860349127,Low Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Mousambi(Sweet Lime),Mousambi,Local,2026-12-03,3000,3500,3250,2026,12,3,500,0.15384615384615385,Medium Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2026-12-03,4500,5000,4750,2026,12,3,500,0.10526315789473684,Medium Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,2026-12-03,5000,6000,5500,2026,12,3,1000,0.18181818181818182,Medium Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,2026-12-03,5500,6000,5750,2026,12,3,500,0.08695652173913043,Low Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Capsicum,Capsicum,Local,2026-12-03,5500,6000,5750,2026,12,3,500,0.08695652173913043,Low Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,2026-12-03,9000,10000,9500,2026,12,3,1000,0.10526315789473684,Medium Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Tamarind Fruit,Tamarind Fruit,Local,2026-12-03,15000,17000,16000,2026,12,3,2000,0.125,Medium Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Indian Beans(Seam),Indian Beans (Seam),Local,2026-12-03,5500,6000,5750,2026,12,3,500,0.08695652173913043,Low Risk
Tamil Nadu,Salem,Ammapet(Uzhavar Sandhai ) APMC,Mashrooms,Mashrooms,Local,2026-12-03,21000,22000,21500,2026,12,3,1000,0.046511627906976744,Low Risk
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Cauliflower,Ranchi,Local,2026-12-03,1500,2000,1750,2026,12,3,500,0.2857142857142857,High Risk
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2026-12-03,4000,4500,4250,2026,12,3,500,0.11764705882352941,Medium Risk
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2026-12-03,800,1000,900,2026,12,3,200,0.2222222222222222,Medium Risk
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2026-12-03,4500,5000,4750,2026,12,3,500,0.10526315789473684,Medium Risk
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Ginger(Green),Green Ginger,Local,2026-12-03,6000,6500,6250,2026,12,3,500,0.08,Low Risk
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,2026-12-03,3000,3500,3250,2026,12,3,500,0.15384615384615385,Medium Risk
Tamil Nadu,Theni,Periyakulam(Uzhavar Sandhai ) APMC,Drumstick,Drumstick,Local,2026-12-03,3000,3500,3250,2026,12,3,500,0.15384615384615385,Medium Risk
Tamil Nadu,Vellore,Thirupathur APMC,Cowpea(Veg),Cowpea (Veg),Local,2026-12-03,6000,6000,6000,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Garlic,Garlic,Local,2026-12-03,17500,17500,17500,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Bottle gourd,Bottle Gourd,Local,2026-12-03,1500,1500,1500,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Green Chilli,Green Chilly,Local,2026-12-03,4000,4000,4000,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Ginger(Green),Green Ginger,Local,2026-12-03,8000,8000,8000,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Coconut,Coconut,Local,2026-12-03,5000,5000,5000,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Sweet Potato,Hosur Red,Local,2026-12-03,4000,4000,4000,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Snakeguard,Snakeguard,Local,2026-12-03,3000,3000,3000,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Beetroot,Beetroot,Local,2026-12-03,3500,3500,3500,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Raddish,Raddish,Local,2026-12-03,2000,2000,2000,2026,12,3,0,0.0,
Tamil Nadu,Vellore,Thirupathur APMC,Amla(Nelli Kai),Amla,Local,2026-12-03,6000,6000,6000,2026,12,3,0,0.0,
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Banana,Karpura,Local,2026-12-03,4500,5000,4750,2026,12,3,500,0.10526315789473684,Medium Risk
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2026-12-03,5000,6000,5500,2026,12,3,1000,0.18181818181818182,Medium Risk
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Chikoos(Sapota),Sapota,Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2026-12-03,2000,2500,2250,2026,12,3,500,0.2222222222222222,Medium Risk
Tamil Nadu,Dharmapuri,Harur(Uzhavar Sandhai ) APMC,Sweet Potato,Hosur Red,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2026-12-03,2500,2800,2650,2026,12,3,300,0.11320754716981132,Medium Risk
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2026-12-03,7000,8000,7500,2026,12,3,1000,0.13333333333333333,Medium Risk
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,2026-12-03,3000,3500,3250,2026,12,3,500,0.15384615384615385,Medium Risk
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,2026-12-03,2000,2500,2250,2026,12,3,500,0.2222222222222222,Medium Risk
Tamil Nadu,The Nilgiris,Coonoor(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Tomato,Deshi,Local,2026-12-03,1500,2000,1750,2026,12,3,500,0.2857142857142857,High Risk
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,2026-12-03,5500,6000,5750,2026,12,3,500,0.08695652173913043,Low Risk
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,Elephant Yam (Suran),Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,The Nilgiris,Gudalur(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,2026-12-03,14000,15000,14500,2026,12,3,1000,0.06896551724137931,Low Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Banana,Besrai,Local,2026-12-03,5000,6000,5500,2026,12,3,1000,0.18181818181818182,Medium Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Onion,Bellary,Local,2026-12-03,2200,2500,2350,2026,12,3,300,0.1276595744680851,Medium Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2026-12-03,4200,4500,4350,2026,12,3,300,0.06896551724137931,Low Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Green Peas,Green Peas,Local,2026-12-03,4400,4800,4600,2026,12,3,400,0.08695652173913043,Low Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Bitter gourd,Bitter Gourd,Local,2026-12-03,2000,2200,2100,2026,12,3,200,0.09523809523809523,Low Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2026-12-03,4400,4800,4600,2026,12,3,400,0.08695652173913043,Low Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,2026-12-03,3200,3400,3300,2026,12,3,200,0.06060606060606061,Low Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Cabbage,Cabbage,Local,2026-12-03,1200,1500,1350,2026,12,3,300,0.2222222222222222,Medium Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Snakeguard,Snakeguard,Local,2026-12-03,1400,1600,1500,2026,12,3,200,0.13333333333333333,Medium Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Green Avare(W),Green Avare (W),Local,2026-12-03,4200,4500,4350,2026,12,3,300,0.06896551724137931,Low Risk
Tamil Nadu,Theni,Andipatti(Uzhavar Sandhai ) APMC,Yam(Ratalu),Yam (Ratalu),Local,2026-12-03,4400,4800,4600,2026,12,3,400,0.08695652173913043,Low Risk
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ) APMC,Brinjal,Round,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Virudhunagar,Srivilliputhur(Uzhavar Sandhai ) APMC,Beans,Beans (Whole),Local,2026-12-03,5000,6000,5500,2026,12,3,1000,0.18181818181818182,Medium Risk
Odisha,Bargarh,Attabira APMC,Cabbage,Cabbage,Local,2026-12-03,1300,1700,1500,2026,12,3,400,0.26666666666666666,High Risk
West Bengal,Paschim Bardhaman,Asansol APMC,Peas(Dry),Other,FAQ,2026-12-03,6450,6750,6550,2026,12,3,300,0.04580152671755725,Low Risk
West Bengal,Paschim Bardhaman,Asansol APMC,Green Gram Dal(Moong Dal),Green Gram Dal,FAQ,2026-12-03,11850,12100,12065,2026,12,3,250,0.020721094073767096,Low Risk
West Bengal,Paschim Bardhaman,Asansol APMC,Masur Dal,Masur Dal,FAQ,2026-12-03,9665,9875,9825,2026,12,3,210,0.021374045801526718,Low Risk
West Bengal,Paschim Bardhaman,Asansol APMC,Ginger(Green),Other,FAQ,2026-12-03,6500,6800,6650,2026,12,3,300,0.045112781954887216,Low Risk
Himachal Pradesh,Kangra,SMY Palampur,Pineapple,Pine Apple,Medium,2026-12-03,5000,5200,5100,2026,12,3,200,0.0392156862745098,Low Risk
Himachal Pradesh,Kangra,SMY Palampur,Capsicum,Capsicum,FAQ,2026-12-03,4000,4200,4100,2026,12,3,200,0.04878048780487805,Low Risk
Rajasthan,Jalore,Jalore APMC,Brinjal,Brinjal,Local,2026-12-03,500,800,600,2026,12,3,300,0.5,High Risk
Rajasthan,Jalore,Jalore APMC,Beetroot,Other,Local,2026-12-03,1500,2000,1800,2026,12,3,500,0.2777777777777778,High Risk
Punjab,Tarntaran,Patti APMC,Green Chilli,Other,Local,2026-12-03,4500,4500,4500,2026,12,3,0,0.0,
Punjab,Tarntaran,Patti APMC,Pumpkin,Other,Local,2026-12-03,2500,2500,2500,2026,12,3,0,0.0,
Uttarakhand,Dehradoon,Vikasnagar APMC,Papaya,Papaya,Medium,2026-12-03,1400,1600,1600,2026,12,3,200,0.125,Medium Risk
Uttarakhand,Dehradoon,Vikasnagar APMC,Tomato,Other,Medium,2026-12-03,1000,1600,1600,2026,12,3,600,0.375,High Risk
Uttarakhand,Dehradoon,Vikasnagar APMC,Carrot,Carrot,Medium,2026-12-03,800,1000,1000,2026,12,3,200,0.2,Medium Risk
Punjab,Amritsar,Rayya APMC,Bhindi(Ladies Finger),Bhindi,FAQ,2026-12-03,1010,1010,1010,2026,12,3,0,0.0,
Kerala,Kottayam,Athirampuzha APMC,Banana - Green,Banana - Green,FAQ,2026-12-03,2400,2600,2500,2026,12,3,200,0.08,Low Risk
Kerala,Kottayam,Athirampuzha APMC,Bitter gourd,Bitter Gourd,FAQ,2026-12-03,4000,4200,4100,2026,12,3,200,0.04878048780487805,Low Risk
Kerala,Kottayam,Athirampuzha APMC,Beetroot,Beetroot,FAQ,2026-12-03,3000,3200,3100,2026,12,3,200,0.06451612903225806,Low Risk
Kerala,Kottayam,Athirampuzha APMC,Potato,Potato,FAQ,2026-12-03,2600,2800,2700,2026,12,3,200,0.07407407407407407,Low Risk
Kerala,Kottayam,Athirampuzha APMC,Onion,Small,FAQ,2026-12-03,3600,3800,3700,2026,12,3,200,0.05405405405405406,Low Risk
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Banana,Karpura,Local,2026-12-03,5000,5000,5000,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Garlic,Garlic,Local,2026-12-03,15000,15000,15000,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Bottle gourd,Bottle Gourd,Local,2026-12-03,2000,2000,2000,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Coconut,Coconut,Local,2026-12-03,6500,6500,6500,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,2026-12-03,2600,2600,2600,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,2026-12-03,14000,14000,14000,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Manapparai(Uzhavar Sandhai ) APMC,Mint(Pudina),Mint(Pudina),Local,2026-12-03,3000,3000,3000,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Cowpea(Veg),Cowpea (Veg),Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Potato,Red Nanital,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Coriander(Leaves),I Sort,Local,2026-12-03,3000,3600,3300,2026,12,3,600,0.18181818181818182,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Papaya,Papaya,Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2026-12-03,4000,5000,4500,2026,12,3,1000,0.2222222222222222,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),Bhindi,Local,2026-12-03,4500,5000,4750,2026,12,3,500,0.10526315789473684,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Beetroot,Beetroot,Local,2026-12-03,2500,3000,2750,2026,12,3,500,0.18181818181818182,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Chow Chow,Chow Chow,Local,2026-12-03,2000,2500,2250,2026,12,3,500,0.2222222222222222,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Lime,Lime,Local,2026-12-03,3500,4000,3750,2026,12,3,500,0.13333333333333333,Medium Risk
Tamil Nadu,Thiruchirappalli,Musiri(Uzhavar Sandhai ) APMC,Mashrooms,Mashrooms,Local,2026-12-03,19000,20000,19500,2026,12,3,1000,0.05128205128205128,Low Risk
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Brinjal,Other,Local,2026-12-03,2000,2600,2300,2026,12,3,600,0.2608695652173913,High Risk
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Cluster beans,Cluster Beans,Local,2026-12-03,4600,4600,4600,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Banana - Green,Banana - Green,Local,2026-12-03,2500,2500,2500,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Sweet Potato,Hosur Red,Local,2026-12-03,4000,4000,4000,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Carrot,Pusakesar,Local,2026-12-03,4600,4600,4600,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Raddish,Raddish,Local,2026-12-03,2500,2500,2500,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),Mango - Raw-Ripe,Local,2026-12-03,8000,9000,8500,2026,12,3,1000,0.11764705882352941,Medium Risk
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Yam(Ratalu),Yam (Ratalu),Local,2026-12-03,5000,5000,5000,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Lemon,Lemon,Local,2026-12-03,15000,15000,15000,2026,12,3,0,0.0,
Tamil Nadu,Thiruchirappalli,Thiruverumbur(Uzhavar Sandhai ) APMC,Colacasia,Colacasia,Local,2026-12-03,4000,4000,4000,2026,12,3,0,0.0,
